Tweeturl,Username,Tweet,ReplyUsername,Replies
https://twitter.com/hm/status/1555206959204376577,"neighborhood guru
@reagansm0ther
·
Nov 2, 2022","She needs no introduction. It's 
@Janefonda
, the newest member of the H&M Move team. From home workouts to marches, it has been her lifelong mission to move every body.

#HMmove #JaneFonda","arvind
@arvind20_9e
·
Jan 8",Good
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","Carolina Marcial
@herrerama2445
·
May 30, 2022",Tomorrow is #IDAHOBIT and we’re celebrating families in all their beautiful diversity. Celebrate with us!  #LoveMakesAFamily #LGBTIQ+
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","H&M
@hm
·
Jun 1, 2022",So what is a chosen family? It's a family with non-biological bonds who have intentionally chosen to love and support one another. They are a source of strength within the LGBTQIA+ community and come from the desire to speak openly about shared experiences. #HMPride
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","H&M
@hm
·
Jun 1, 2022","Chosen families are not here to replace your biological family. They exist to expand the definition of family, pulling people together. It's about the rituals you create, the memories you share, and the support you give one another. It's about being there, no matter who you love."
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","Güneşli Pazartesiler|||CyberpunkCity
@blokdokuz
·
Jun 20, 2022",#HMPride #Pride
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","Yoshino.
@suicawari_club2
·
Jun 1, 2022","Rahat bırakın insanları diyorum ama zaten engelleyemezsiniz! 

""Javier C: Bence gelmekte olan nesil tüm kuralları yıkıyor. Genç nesil daha özgür, daha fazla bilgi sahibi, cesur ve harika adımlar atıyorlar."" "
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","HnfErtn
@ErtnHnf
·
Jun 18, 2022",nice
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","HnfErtn
@ErtnHnf
·
Jun 18, 2022",nice
https://twitter.com/hm/status/1480592159023714307,"king
@Serdar_esmerr
·
Jan 10, 2022","Congratulations to 
@MjRodriguez7
 on your historic Golden Globes win!","Lizorell
@LizaSajere
·
Jun 9, 2022",#ceek
https://twitter.com/hm/status/1480592159023714307,"king
@Serdar_esmerr
·
Jan 10, 2022","Congratulations to 
@MjRodriguez7
 on your historic Golden Globes win!","Archana
@Archana36805082
·
Jan 24, 2022",Congrats
https://twitter.com/hm/status/1480592159023714307,"king
@Serdar_esmerr
·
Jan 10, 2022","Congratulations to 
@MjRodriguez7
 on your historic Golden Globes win!","Anshima Yadav
@AnshimaYadav1
·
Jan 26, 2022",I’m having major issues with most of the orders I placed on H&M India. We are being harassed and Cheated in broad daylight!!
https://twitter.com/hm/status/1480592159023714307,"king
@Serdar_esmerr
·
Jan 10, 2022","Congratulations to 
@MjRodriguez7
 on your historic Golden Globes win!","Maen Orabi
@MaenEliasOrabi
·
Jan 21, 2022","One of the biggest fraud website I have ever seen. These guys are not initiating my refund from last 50 days or more than that.
So it's a suggestions that don't make any purchase from them .
Every time when I contact them they are giving me time n time nothing else."
https://twitter.com/hm/status/1480592159023714307,"king
@Serdar_esmerr
·
Jan 10, 2022","Congratulations to 
@MjRodriguez7
 on your historic Golden Globes win!","ROZSIE
@ROZSIE1
·
May 9, 2022",Congratulations 
https://twitter.com/hm/status/1480592159023714307,"king
@Serdar_esmerr
·
Jan 10, 2022","Congratulations to 
@MjRodriguez7
 on your historic Golden Globes win!","ABEL FAUSTINE SILAYO
@abelisilayo
·
Jul 16, 2022",LOOKS STAY ICON GLOBES TO BEAUTY
https://twitter.com/hm/status/1480592159023714307,"king
@Serdar_esmerr
·
Jan 10, 2022","Congratulations to 
@MjRodriguez7
 on your historic Golden Globes win!","Flowa Petalz
@BellaInverno
·
Jan 11, 2022",Amigos
https://twitter.com/hm/status/1480592159023714307,"king
@Serdar_esmerr
·
Jan 10, 2022","Congratulations to 
@MjRodriguez7
 on your historic Golden Globes win!","Charles Zacharie
@zac5dancer
·
Jan 12, 2022",My heart is smiling
https://twitter.com/hm/status/1480592159023714307,"king
@Serdar_esmerr
·
Jan 10, 2022","Congratulations to 
@MjRodriguez7
 on your historic Golden Globes win!","H&M
@hm
·
Jan 11, 2022",HeRo
https://twitter.com/hm/status/1480592159023714307,"king
@Serdar_esmerr
·
Jan 10, 2022","Congratulations to 
@MjRodriguez7
 on your historic Golden Globes win!","H&M
@hm
·
Jan 11, 2022",HeRo
https://twitter.com/hm/status/1555206959204376577,"neighborhood guru
@reagansm0ther
·
Nov 2, 2022","She needs no introduction. It's 
@Janefonda
, the newest member of the H&M Move team. From home workouts to marches, it has been her lifelong mission to move every body.

#HMmove #JaneFonda","yash
@yash87592999
·
Jul 4",Inclusion. Inclusion. Inclusion.
https://twitter.com/hm/status/1555206959204376577,"neighborhood guru
@reagansm0ther
·
Nov 2, 2022","She needs no introduction. It's 
@Janefonda
, the newest member of the H&M Move team. From home workouts to marches, it has been her lifelong mission to move every body.

#HMmove #JaneFonda","Robert
@LexingtonBobby
·
Sep 19, 2022","Hi team, I have been to return one of my orders for past 5 days but unable to return as the 
@hm
 app is throwing some error. I even tried to call 
@hm
 customer care but no response and now the return window is closed. Please help me. Screenshot of error attached"
https://twitter.com/hm/status/1555206959204376577,"neighborhood guru
@reagansm0ther
·
Nov 2, 2022","She needs no introduction. It's 
@Janefonda
, the newest member of the H&M Move team. From home workouts to marches, it has been her lifelong mission to move every body.

#HMmove #JaneFonda","Han:) | UGC Creator | Fashion + Travel + Lifestyle
@hannahsterUGC
·
Aug 10, 2022","YOU'RE BACK TO RUSSIA! BOYCOTTING, YOU MADE A BAD CALL HERE!"
https://twitter.com/hm/status/1555206959204376577,"neighborhood guru
@reagansm0ther
·
Nov 2, 2022","She needs no introduction. It's 
@Janefonda
, the newest member of the H&M Move team. From home workouts to marches, it has been her lifelong mission to move every body.

#HMmove #JaneFonda","Iftikhar Ahmed Memon
@Iftikha44258140
·
Oct 9, 2022",NEED this set! I’ve been wearing y’all since 15  ever since I could shop on my own!
https://twitter.com/hm/status/1555206959204376577,"neighborhood guru
@reagansm0ther
·
Nov 2, 2022","She needs no introduction. It's 
@Janefonda
, the newest member of the H&M Move team. From home workouts to marches, it has been her lifelong mission to move every body.

#HMmove #JaneFonda","Emma
@bro16529590
·
May 25",Good
https://twitter.com/hm/status/1555206959204376577,"neighborhood guru
@reagansm0ther
·
Nov 2, 2022","She needs no introduction. It's 
@Janefonda
, the newest member of the H&M Move team. From home workouts to marches, it has been her lifelong mission to move every body.

#HMmove #JaneFonda","Emma
@bro16529590
·
May 25",Good
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","Deenzeapparels
@Deenzeapparels
·
Feb 13, 2022","H&M, are you still operating in Russia?"
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","Euresa May M Orcullo
@EuresaMay
·
Feb 8, 2022",I have some queries can we talk in DM?
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","vanisha kesswani
@KesswaniVanisha
·
Feb 18, 2022","@hm
 why I cannot proceed in checking out my order thru your app?"
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","Lizorell
@LizaSajere
·
Jun 9, 2022","I have been trying to reach you from more than a two months now and the customer care has been very lazy with response. Once the product is purchased and amount is credited to there source, you are least concerned about customer."
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","ℓи is a mess
@rey4ever9135
·
Feb 20, 2022",Lovely design
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","ᴍᴀʀíᴀ ᴀᴅᴇʟᴀ ᴛɪᴇɴᴅᴀ
@AdelaModa
·
Apr 15, 2022",I’ve been trying to reach out to your customer service team and your team just doesn’t reply me. I have already replied to your previous dm almost a week ago and still haven’t received a reply
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","Alphaflow
@curiousbirdsfly
·
Mar 2, 2022",
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","ABEL FAUSTINE SILAYO
@abelisilayo
·
Jul 16, 2022",H&M supports Russian aggression in Ukraine
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","shiv
@ItsShiv_
·
Feb 6, 2022",Best
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","STOP LYING
@AnastasiaStarga
·
Feb 10, 2022",Can we please think about instuting a mandatory policy like this!!
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","K
@TheNicoleKH
·
Feb 6, 2022","If u ever shop at places like H&M or any other fast fashion place, please make sure to spend at least 30 minutes shopping  together we can slow down this fast fashion issue!!!  https://pic.twitter.com/PCpDUM8qXA"
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","Alyona
@oyparrot
·
Mar 2, 2022","But what happened here 
@hm
  

Apparently this is an actual window of yours…."
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","KuuXhenaMedi
@Nowturniza
·
Feb 4, 2022","Looking forward to it but what happened to the clothing selection? Even before the pandemic I noticed a slow decline in the variety of selections being offered. When I go in there it looks worse than Old Navy. Black, white, beige. Not many patterns, colors or unique options "
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","KuuXhenaMedi
@Nowturniza
·
Feb 4, 2022","Looking forward to it but what happened to the clothing selection? Even before the pandemic I noticed a slow decline in the variety of selections being offered. When I go in there it looks worse than Old Navy. Black, white, beige. Not many patterns, colors or unique options "
https://twitter.com/hm/status/1489251096631537675,"D
@Debowskj
·
Mar 12, 2022","Coming soon: 
Devon Ross + #HMStudio = ","KuuXhenaMedi
@Nowturniza
·
Feb 4, 2022","Looking forward to it but what happened to the clothing selection? Even before the pandemic I noticed a slow decline in the variety of selections being offered. When I go in there it looks worse than Old Navy. Black, white, beige. Not many patterns, colors or unique options "
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","Carolina Marcial
@herrerama2445
·
May 30, 2022",Tomorrow is #IDAHOBIT and we’re celebrating families in all their beautiful diversity. Celebrate with us!  #LoveMakesAFamily #LGBTIQ+
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","يمامة
@wise1444
·
Jun 21, 2022",If u wanna cooperate with #moonbirds IP lmk 
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","UN Free & Equal
@free_equal
·
May 17, 2022",Holà H&M  tengo muchas dudas sobre un pedido que realice el martes pasado en la app marque al número de atención a clientes y me terminaron colgando
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","gaelle valade
@gaelle_valade
·
May 28, 2022",No more clothes from u 
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","Mr Bird IB
@MrBirdIB1
·
Jun 20, 2022",
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","Ambreen Fatma
@AmbreenFatma7
·
May 26, 2022",Honte a H&M qui ne paie pas le salaire de ses employés … depuis mars ma Fille attend son salaire
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","ella scarlet
@ellascarlet8
·
Apr 30",???
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","Eko Setyawan
@Echo_Sety88
·
Jun 10",Refund my money
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","Busthan Cv
@BusthanC
·
May 28, 2022",And yet you've got a Harry Potter collection currently....
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","Busthan Cv
@BusthanC
·
May 28, 2022",And yet you've got a Harry Potter collection currently....
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","Busthan Cv
@BusthanC
·
May 28, 2022",And yet you've got a Harry Potter collection currently....
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","H&M
@hm
·
Jun 1, 2022",So what is a chosen family? It's a family with non-biological bonds who have intentionally chosen to love and support one another. They are a source of strength within the LGBTQIA+ community and come from the desire to speak openly about shared experiences. #HMPride
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","H&M
@hm
·
Jun 1, 2022","Chosen families are not here to replace your biological family. They exist to expand the definition of family, pulling people together. It's about the rituals you create, the memories you share, and the support you give one another. It's about being there, no matter who you love."
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","Güneşli Pazartesiler|||CyberpunkCity
@blokdokuz
·
Jun 20, 2022",#HMPride #Pride
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","Yoshino.
@suicawari_club2
·
Jun 1, 2022","Rahat bırakın insanları diyorum ama zaten engelleyemezsiniz! 

""Javier C: Bence gelmekte olan nesil tüm kuralları yıkıyor. Genç nesil daha özgür, daha fazla bilgi sahibi, cesur ve harika adımlar atıyorlar."" "
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","HnfErtn
@ErtnHnf
·
Jun 18, 2022",nice
https://twitter.com/hm/status/1531985041915629569,"H&M
@hm
·
Jun 1, 2022","You don't have to be born into family, you can choose one. For this year's #HMPride, we celebrate chosen families.","HnfErtn
@ErtnHnf
·
Jun 18, 2022",nice
https://twitter.com/hm/status/1488573115953254404,"K
@TheNicoleKH
·
Feb 6, 2022","*gasp* !!

The iconic 
@JLo
 wearing our Circular Design Story collection in 
@nytimes
 ",,
https://twitter.com/hm/status/1488573115953254404,"K
@TheNicoleKH
·
Feb 6, 2022","*gasp* !!

The iconic 
@JLo
 wearing our Circular Design Story collection in 
@nytimes
 ",,
https://twitter.com/hm/status/1526498744899883008,"CryptoLucie加密露西
@CryptoLucie
·
May 21, 2022","Today is #IDAHOBIT and we’re celebrating families in all their beautiful diversity together with 
@free_equal
 ","Carolina Marcial
@herrerama2445
·
May 30, 2022",Tomorrow is #IDAHOBIT and we’re celebrating families in all their beautiful diversity. Celebrate with us!  #LoveMakesAFamily #LGBTIQ+
https://twitter.com/hm/status/1549382141498327044,"H&M
@hm
·
Jul 19, 2022","New collab incoming!
Hint: 

Guess below! ","Quin
@UnicornWaves94
·
Jul 19, 2022","Camping , demonic , breakfast, baby , a back pack that fire ...

Versace?"
https://twitter.com/hm/status/1549382141498327044,"H&M
@hm
·
Jul 19, 2022","New collab incoming!
Hint: 

Guess below! ","creatures love
@VekariyaMegha
·
Aug 29, 2022","Sadly no, nice try though"
https://twitter.com/hm/status/1549382141498327044,"H&M
@hm
·
Jul 19, 2022","New collab incoming!
Hint: 

Guess below! ","creatures love
@VekariyaMegha
·
Aug 29, 2022","Sadly no, nice try though"
https://twitter.com/hm/status/1488573115953254404,"K
@TheNicoleKH
·
Feb 6, 2022","*gasp* !!

The iconic 
@JLo
 wearing our Circular Design Story collection in 
@nytimes
 ",,
https://twitter.com/hm/status/1488573115953254404,"K
@TheNicoleKH
·
Feb 6, 2022","*gasp* !!

The iconic 
@JLo
 wearing our Circular Design Story collection in 
@nytimes
 ",,
https://twitter.com/hm/status/1509440484997058563,"Emily magaña
@Emilymagaa11
·
Apr 1, 2022","Explore a fantasy-filled and playfully over-the-top collection designed by Iris Apfel, the original queen of personal style. The Iris Apfel x H&M collab launches in selected stores and on http://hm.com 31 March 2022.* #HM

*Local variations may occur.","Imgaelol
@Imgaelol3
·
Apr 4, 2022","Hola, he estado intentando comprar ropa para miembros exclusivamente en linea y no puedo cargarlo a mi bolsa, podría ayudarme, gracias"
https://twitter.com/hm/status/1509440484997058563,"Emily magaña
@Emilymagaa11
·
Apr 1, 2022","Explore a fantasy-filled and playfully over-the-top collection designed by Iris Apfel, the original queen of personal style. The Iris Apfel x H&M collab launches in selected stores and on http://hm.com 31 March 2022.* #HM

*Local variations may occur.","joseph traslaviña
@traslavina26
·
May 3, 2022","Hi, Will there be college pants in smaller sizes than L and XL in finland soon? Ive been looking for them for a few months now bc i really like your ones. Id be really happy if they finally came."
https://twitter.com/hm/status/1509440484997058563,"Emily magaña
@Emilymagaa11
·
Apr 1, 2022","Explore a fantasy-filled and playfully over-the-top collection designed by Iris Apfel, the original queen of personal style. The Iris Apfel x H&M collab launches in selected stores and on http://hm.com 31 March 2022.* #HM

*Local variations may occur.","thisplatformisscarybutiluvbtsmore
@rulajamaleddine
·
Apr 18, 2022",Hola para ver un pago duplicado
https://twitter.com/hm/status/1509440484997058563,"Emily magaña
@Emilymagaa11
·
Apr 1, 2022","Explore a fantasy-filled and playfully over-the-top collection designed by Iris Apfel, the original queen of personal style. The Iris Apfel x H&M collab launches in selected stores and on http://hm.com 31 March 2022.* #HM

*Local variations may occur.","$AM
@ImButish
·
Apr 14, 2022",Is there a chance of a restock on any of these items? 
https://twitter.com/hm/status/1509440484997058563,"Emily magaña
@Emilymagaa11
·
Apr 1, 2022","Explore a fantasy-filled and playfully over-the-top collection designed by Iris Apfel, the original queen of personal style. The Iris Apfel x H&M collab launches in selected stores and on http://hm.com 31 March 2022.* #HM

*Local variations may occur.","Nubia E. Rojas G.
@NubiaERojas
·
Apr 2, 2022",Cuando estaran disponibles los Regular fit twill cargo pants en la tienda online de US?
https://twitter.com/hm/status/1509440484997058563,"Emily magaña
@Emilymagaa11
·
Apr 1, 2022","Explore a fantasy-filled and playfully over-the-top collection designed by Iris Apfel, the original queen of personal style. The Iris Apfel x H&M collab launches in selected stores and on http://hm.com 31 March 2022.* #HM

*Local variations may occur.","Outi
@Outintili
·
Apr 3, 2022",Is it going to be available in Colombia?
https://twitter.com/hm/status/1509440484997058563,"Emily magaña
@Emilymagaa11
·
Apr 1, 2022","Explore a fantasy-filled and playfully over-the-top collection designed by Iris Apfel, the original queen of personal style. The Iris Apfel x H&M collab launches in selected stores and on http://hm.com 31 March 2022.* #HM

*Local variations may occur.","muskan agrawal
@muskana71980917
·
Apr 2, 2022","Was this hm × Iris Apfel collection an ad, not actually able to be bought? You didn't announce date or time and you showed the collection only 2 days prior on hm app. I was Friday morning there and it showed coming soon and when I went afternoon everything was soldout. Feels scam"
